"Rank #2                                                                                                                                                                          This score is achieved by only modifying the TF-IDF score.                                                                More precisely, New TF-IDF(Legal Term) = 2 * Old TF-IDF(Legal Term)                                            and  New TF-IDF(Non Legal Term) = Old TF-IDF(Non Legal Term) / 2                                                 We have taken the factor 2 because we wanted to make sure that legal terms should be   given  more importance than other. This is  because most of the Gold summary also prefer summary with legal terms.                                                                                                                                Why the number '2'? Through hit and trial the least number which satisfied our goal was '2'",,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,File Name,Rouge-1 F,Rouge-2 F,Rouge-L F,,,,,,,,,
,,,,,,,,,,,,,
,1987_189.txt,0.219653175,0.024896261,0.162640621,,,,,,,,,
,,,,,,,,,,,,,
,1987_315.txt,0.27428571,0.05856515,0.211410575,,,,,,,,,
,,,,,,,,,,,,,
,1987_37.txt,0.253968249,0.059701488,0.207488374,,,,,,,,,
,,,,,,,,,,,,,
,1988_88.txt,0.236363633,0.061971828,0.160749219,,,,,,,,,
,,,,,,,,,,,,,
,1989_233.txt,0.13333333,0.02158273,0.094571988,,,,,,,,,
,,,,,,,,,,,,,
,1990_171.txt,0.324723243,0.104347822,0.229700593,,,,,,,,,
,,,,,,,,,,,,,
,1990_96.txt,0.246753242,0.106194686,0.176529752,,,,,,,,,
,,,,,,,,,,,,,
,1991_12.txt,0.215246632,0.063218386,0.15268998,,,,,,,,,
,,,,,,,,,,,,,
,1991_48.txt,0.188679241,0.069930066,0.162669276,,,,,,,,,
,,,,,,,,,,,,,
,1992_144.txt,0.137404578,0.045512008,0.072848864,,,,,,,,,
,,,,,,,,,,,,,
,1992_182.txt,0.186666662,0.031249996,0.159282677,,,,,,,,,
,,,,,,,,,,,,,
,1992_47.txt,0.223300966,0.116207946,0.209676343,,,,,,,,,
,,,,,,,,,,,,,
,1992_76.txt,0.222222218,0.064690023,0.162171851,,,,,,,,,
,,,,,,,,,,,,,
,Average F,0.241801328,0.071284486,0.178840567,,,,,,,,,
